iter	Logloss
179	0.5716304616
180	0.5715973074
181	0.5715506639
182	0.5715177482
183	0.5714791075
184	0.5714469187
185	0.5714202102
186	0.5713974121
187	0.5713699719
188	0.5713221024
189	0.5712858668
190	0.5712305517
191	0.571184275
192	0.5711548207
193	0.5711285914
194	0.5710936517
195	0.5710670978
196	0.5710212343
197	0.570990674
198	0.5709697685
199	0.5709461728
200	0.5709241301
201	0.5708870637
202	0.5708567376
203	0.5707902018
204	0.5707674109
205	0.570746023
206	0.5706974434
207	0.5706647793
208	0.5706521063
209	0.5706288452
210	0.5705565315
211	0.5705200598
212	0.5704906533
213	0.5704677832
214	0.5704354379
215	0.5703880544
216	0.5703462324
217	0.5703200856
218	0.5702849997
219	0.5702587198
220	0.5702394455
221	0.5702182543
222	0.5701711442
223	0.5701475987
224	0.5701244003
225	0.5701023711
226	0.5700849193
227	0.5700593539
228	0.5700452279
229	0.5700244462
230	0.5699827449
231	0.569942649
232	0.5699134106
233	0.5698670556
234	0.5698484374
235	0.5698257544
236	0.5697953392
237	0.5697747514
238	0.5697519839
239	0.5697219858
240	0.5696994426
241	0.5696601561
242	0.5696424207
243	0.5696261546
244	0.5696073088
245	0.5695796409
246	0.5695711216
247	0.5695489818
248	0.5695307654
249	0.5695187099
250	0.5694949242
251	0.569466849
252	0.5694427703
253	0.5694215945
254	0.5693977129
255	0.569373195
256	0.5693526356
257	0.5693399535
258	0.5693240651
259	0.5693050365
260	0.5692751497
261	0.5692377953
262	0.5692240648
263	0.5691765723
264	0.5691575313
265	0.5691192088
266	0.5691020258
267	0.5690699785
268	0.5690248031
269	0.5689794824
270	0.568960699
271	0.5689488648
272	0.5689307399
273	0.5689114962
274	0.5688849624
275	0.5688679434
276	0.5688410007
277	0.5688200059
278	0.5687981774
279	0.5687839981
280	0.5687460349
281	0.5687256595
282	0.5687069513
283	0.5686842911
284	0.5686508059
285	0.5686325291
286	0.5686011531
287	0.568585299
288	0.5685699706
289	0.5685577993
290	0.5685442051
291	0.5685205545
292	0.5684902064
293	0.568474535
294	0.5684443409
295	0.5684249228
296	0.5684138592
297	0.5684046237
298	0.5683838707
299	0.5683651982
300	0.5683302403
301	0.5683173842
302	0.5683085442
303	0.5682866059
304	0.5682736808
305	0.5682480169
306	0.5682211433
307	0.5681994032
308	0.568186179
309	0.5681710308
310	0.5681618547
311	0.5681477819
312	0.5681234318
313	0.5681058768
314	0.5680888331
315	0.5680690584
316	0.5680556839
317	0.568043405
318	0.568029471
319	0.5680010232
320	0.5679881352
321	0.5679700247
322	0.5679331613
323	0.5679117788
324	0.5679049617
325	0.5678898402
326	0.5678663746
327	0.5678568693
328	0.5678386621
329	0.5678247378
330	0.5677992585
331	0.5677876161
332	0.5677686406
333	0.5677518978
334	0.5677156883
335	0.5677025756
336	0.5676859371
337	0.5676611048
338	0.5676367163
339	0.567620789
340	0.567608536
341	0.5675924968
342	0.5675826672
343	0.5675741691
344	0.5675560717
345	0.5675333394
346	0.5675171112
347	0.5674928002
348	0.5674807181
349	0.5674736285
350	0.5674506828
351	0.567438628
352	0.5674243941
353	0.5673869948
354	0.5673687633
355	0.5673433147
356	0.5673304161
357	0.5673165438
358	0.5672971686
359	0.5672866896
360	0.5672689122
361	0.5672488469
362	0.5672341699
363	0.5672202172
364	0.5672022373
365	0.5671892352
366	0.5671843381
367	0.5671714932
368	0.5671537447
369	0.5671360427
370	0.5671233819
371	0.5671082695
372	0.5670859621
373	0.5670758697
374	0.5670604184
375	0.5670364139
376	0.5670130316
377	0.5670003805
378	0.5669906648
379	0.5669829216
380	0.5669663721
381	0.5669498778
382	0.5669269601
383	0.5669081898
384	0.5668752129
385	0.5668594162
386	0.5668456672
387	0.5668149817
388	0.566792578
389	0.5667742728
390	0.5667619054
391	0.5667508369
392	0.5667358729
393	0.566729695
394	0.5667240053
395	0.566713619
396	0.5666945667
397	0.5666828779
398	0.5666663289
399	0.5666511349
400	0.5666375161
401	0.5666197713
402	0.5666139837
403	0.5666014268
404	0.5665842712
405	0.5665716784
406	0.5665589933
407	0.566545181
408	0.5665337107
409	0.5665222053
410	0.566499052
411	0.5664795573
412	0.5664709776
413	0.5664574696
414	0.5664393866
415	0.5664293751
416	0.5664165398
417	0.5663995894
418	0.5663844541
419	0.5663676007
420	0.5663537634
421	0.5663480585
422	0.5663319987
423	0.5663160124
424	0.5662966934
425	0.5662868706
426	0.566279443
427	0.5662763014
428	0.5662682783
429	0.5662560746
430	0.5662501159
431	0.566236895
432	0.5662245478
433	0.5662144682
434	0.5662021621
435	0.5661906365
436	0.5661698172
437	0.566156903
438	0.5661488709
439	0.5661410813
440	0.5661278873
441	0.566116374
442	0.5660948106
443	0.5660668338
444	0.5660568219
445	0.5660398499
446	0.566027863
447	0.5660185856
448	0.5660074997
449	0.5659847272
450	0.5659683266
451	0.5659632405
452	0.565948613
453	0.5659397466
454	0.5659295407
455	0.5659266345
456	0.5659249255
457	0.565917175
458	0.5659065445
459	0.5658995416
460	0.5658923555
461	0.5658788618
462	0.5658620514
463	0.5658587088
464	0.56585204
465	0.5658441629
466	0.565823056
467	0.5658089073
468	0.5657983623
469	0.5657829481
470	0.5657751732
471	0.5657597638
472	0.565752713
473	0.5657412603
474	0.5657332761
475	0.5657170381
476	0.565703172
477	0.5656902675
478	0.5656847076
479	0.5656675061
480	0.5656553087
481	0.5656261663
482	0.565616235
483	0.5655901255
484	0.5655825195
485	0.5655711059
486	0.565566595
487	0.565560548
488	0.5655428929
489	0.5655303627
490	0.5655162002
491	0.5655159153
492	0.5655090707
493	0.5655026036
494	0.5654968275
495	0.565486756
496	0.5654726213
497	0.5654720946
498	0.5654642097
499	0.5654506737
500	0.5654431388
501	0.5654336353
502	0.5654258812
503	0.5654156877
504	0.5653984614
505	0.565378874
506	0.5653703089
507	0.5653546406
508	0.5653439896
509	0.5653385597
510	0.5653245235
511	0.5653002425
512	0.5652946008
513	0.5652783328
514	0.5652644424
515	0.565256329
516	0.5652436022
517	0.5652256685
518	0.5652192627
519	0.5652022903
520	0.5651910105
521	0.5651760896
522	0.5651701889
523	0.5651509905
524	0.5651457019
525	0.5651373252
526	0.565133013
527	0.5651257478
528	0.5651139439
529	0.5651071399
530	0.5650901787
531	0.565078357
532	0.56507075
533	0.5650593445
534	0.5650448554
535	0.5650388006
536	0.5650349146
537	0.5650244222
538	0.5650090538
539	0.5650086676
540	0.5649877604
541	0.5649767539
542	0.5649632519
543	0.5649443592
544	0.5649437318
545	0.5649339707
546	0.5649296026
547	0.564920424
548	0.5649090096
549	0.5648969787
550	0.5648911228
551	0.5648826395
552	0.5648645462
553	0.5648554253
554	0.5648389366
555	0.5648293332
556	0.5648253043
557	0.5648153482
558	0.564808216
559	0.5648007772
560	0.5647886386
561	0.5647785872
562	0.5647688689
563	0.564758883
564	0.5647546187
565	0.5647471634
566	0.5647374068
567	0.564723401
568	0.564714558
569	0.5647101131
570	0.5647067799
571	0.5647051263
572	0.5647009084
573	0.5646928331
574	0.5646809189
575	0.5646685029
576	0.564663762
577	0.5646555572
578	0.564645898
579	0.5646391993
580	0.5646255007
581	0.564622262
582	0.564615041
583	0.5646092461
584	0.5645986273
585	0.5645869321
586	0.5645769542
587	0.5645756123
588	0.5645705242
589	0.5645667099
590	0.5645620341
591	0.5645499493
592	0.5645485375
593	0.5645432901
594	0.5645296219
595	0.5645178991
596	0.5645137567
597	0.5645050387
598	0.5644869009
599	0.564473622
600	0.5644629269
601	0.5644607588
602	0.5644414479
603	0.5644365783
604	0.5644250208
605	0.5644057389
606	0.5643942659
607	0.5643877537
608	0.564378666
609	0.5643656597
610	0.5643547681
611	0.5643503098
612	0.5643375874
613	0.564325736
614	0.5643160628
615	0.5643034981
616	0.5642955768
617	0.5642867378
618	0.564283614
619	0.5642795364
620	0.5642747277
621	0.5642582822
622	0.5642546984
623	0.5642346775
624	0.5642255235
625	0.5642092936
626	0.5642008437
627	0.5641766009
628	0.5641689108
629	0.5641552295
630	0.5641367645
631	0.5641208774
632	0.5641090206
633	0.5641026929
634	0.5640900661
635	0.5640835328
636	0.5640680507
637	0.5640621064
638	0.5640565265
639	0.5640392388
640	0.5640292975
641	0.5640252087
642	0.564014099
643	0.5640021283
644	0.5639906455
645	0.5639792636
646	0.5639747589
647	0.5639629868
648	0.5639578325
649	0.5639524736
650	0.5639459711
651	0.5639359247
652	0.5639275647
653	0.5639234964
654	0.5639214248
655	0.5639096582
656	0.5638981072
657	0.5638886625
658	0.5638817496
659	0.5638696846
660	0.5638535881
661	0.5638435336
662	0.5638353209
663	0.5638323266
664	0.5638262503
665	0.5638084953
666	0.563803996
667	0.5637925915
668	0.5637812834
669	0.5637751274
670	0.5637674
671	0.5637502368
672	0.5637442638
673	0.5637338759
674	0.5637239774
675	0.5637203067
676	0.5637138249
677	0.563698723
678	0.5636945956
679	0.5636854123
680	0.5636803974
681	0.5636709798
682	0.5636669053
683	0.5636611811
684	0.5636568537
685	0.5636554183
686	0.5636427405
687	0.5636383165
688	0.5636315613
689	0.563621219
690	0.5636176494
691	0.5636053873
692	0.5635923112
693	0.5635807296
694	0.5635687093
695	0.5635657639
696	0.5635537057
697	0.5635486643
698	0.5635466048
699	0.5635377203
700	0.5635300756
701	0.5635224243
702	0.5635147805
703	0.563504479
704	0.5634936708
705	0.5634884856
706	0.5634835532
707	0.5634761321
708	0.5634739222
709	0.5634623216
710	0.5634439711
711	0.5634336457
712	0.5634265693
713	0.5634065395
714	0.5634014485
715	0.5633924851
716	0.5633856463
717	0.5633821557
718	0.5633779951
719	0.5633763194
720	0.5633652866
721	0.563347797
722	0.5633407568
723	0.563339378
724	0.5633347543
725	0.5633251947
726	0.5633224799
727	0.5633167474
728	0.5633129591
729	0.5633054287
730	0.5632916378
731	0.5632794633
732	0.5632659276
733	0.5632635434
734	0.5632591722
735	0.5632443538
736	0.5632324316
737	0.563215704
738	0.5632042224
739	0.5632028457
740	0.5631928311
741	0.5631855848
742	0.5631818681
743	0.5631587151
744	0.5631538138
745	0.5631495168
746	0.5631478892
747	0.5631403464
748	0.56313216
749	0.5631242535
750	0.5631139393
751	0.5631094538
752	0.5631030186
753	0.5630977261
754	0.5630904688
755	0.5630843521
756	0.5630709947
757	0.5630642499
758	0.5630610551
759	0.5630541016
760	0.5630473281
761	0.5630397373
762	0.5630294235
763	0.5630117981
764	0.5630096696
765	0.5630055236
766	0.5629993792
767	0.5629961513
768	0.5629894441
769	0.5629816466
770	0.5629789352
771	0.5629788889
772	0.5629699053
773	0.5629641242
774	0.5629612096
775	0.5629478114
776	0.5629369932
777	0.5629254954
778	0.5629142848
779	0.562908068
780	0.5629026587
781	0.5628910007
782	0.5628852445
783	0.5628741009
784	0.5628714739
785	0.5628574012
786	0.5628492164
787	0.5628418651
788	0.5628315434
789	0.562824095
790	0.5628129656
791	0.5628078639
792	0.5628003713
793	0.5627957576
794	0.5627900863
795	0.562787088
796	0.5627778425
797	0.5627730777
798	0.5627693671
799	0.5627611838
800	0.5627539166
801	0.5627484524
802	0.5627378182
803	0.5627351255
804	0.5627278603
805	0.5627240912
806	0.5627189543
807	0.5627109638
808	0.5626990479
809	0.5626829617
810	0.5626731223
811	0.562669177
812	0.5626599394
813	0.5626570021
814	0.5626476524
815	0.5626435077
816	0.5626352113
817	0.5626205234
818	0.5626092108
819	0.5626019689
820	0.5626008669
821	0.5625874061
822	0.5625794429
823	0.562572838
824	0.5625589969
825	0.5625475362
826	0.5625421269
827	0.5625311636
828	0.5625193802
829	0.562506335
830	0.5625043174
831	0.562499232
832	0.5624991373
833	0.5624916462
834	0.5624785392
835	0.5624761548
836	0.5624707044
837	0.5624647203
838	0.5624574358
839	0.5624443954
840	0.5624398272
841	0.5624336836
842	0.5624232367
843	0.5624216656
844	0.5624184795
845	0.5624158488
846	0.5624083319
847	0.5624019001
848	0.5623907538
849	0.5623852498
850	0.5623751015
851	0.5623612843
852	0.5623489523
853	0.5623438633
854	0.5623364296
855	0.5623241757
856	0.5623198413
857	0.5623187045
858	0.5623147519
859	0.5623055869
860	0.5623033238
861	0.5622959946
862	0.5622931938
863	0.5622892171
864	0.5622836924
865	0.5622803797
866	0.5622778559
867	0.5622727924
868	0.5622691214
869	0.5622607033
870	0.5622584378
871	0.5622514004
872	0.5622365514
873	0.5622302028
874	0.5622189272
875	0.5622136446
876	0.5622112983
877	0.5621961892
878	0.5621859658
879	0.5621746551
880	0.5621621646
881	0.5621552964
882	0.5621547799
883	0.5621506934
884	0.5621362557
885	0.5621275094
886	0.5621135415
887	0.5621070898
888	0.5621044476
889	0.5620974021
890	0.5620888383
891	0.5620807244
892	0.562076615
893	0.5620747693
894	0.5620732741
895	0.5620662896
896	0.5620549498
897	0.5620485736
898	0.5620351391
899	0.562033523
900	0.5620246816
901	0.5620177717
902	0.5620048867
903	0.5620005016
904	0.5619926424
905	0.5619884196
906	0.5619834648
907	0.5619735638
908	0.5619666716
909	0.5619551383
910	0.5619521059
911	0.5619428193
912	0.5619371974
913	0.5619362171
914	0.5619325435
915	0.5619308572
916	0.5619205215
917	0.5619128875
918	0.5619039563
919	0.5618992488
920	0.5618933265
921	0.5618917319
922	0.5618821437
923	0.5618735437
924	0.5618730987
925	0.5618630994
926	0.5618566501
927	0.5618517963
928	0.5618467435
929	0.561841257
930	0.561839485
931	0.5618328986
932	0.5618290918
933	0.5618228368
934	0.5618151903
935	0.5618071326
936	0.5617971414
937	0.5617914063
938	0.5617832722
939	0.5617800079
940	0.5617762129
941	0.5617653431
942	0.5617555494
943	0.5617451867
944	0.5617395368
945	0.5617302491
946	0.561720387
947	0.56171803
948	0.5617093676
949	0.5617017591
950	0.5616972102
951	0.5616947006
952	0.5616838297
953	0.5616771284
954	0.5616707915
955	0.5616676575
956	0.5616535631
957	0.5616475656
958	0.5616368776
959	0.561630791
960	0.5616278388
961	0.5616159682
962	0.5616156123
963	0.5616085206
964	0.561599641
965	0.5615904631
966	0.5615813127
967	0.5615787388
968	0.5615708048
969	0.5615669598
970	0.5615611773
971	0.5615572137
972	0.5615534057
973	0.5615471318
974	0.5615390997
975	0.5615325697
976	0.5615308003
977	0.5615208939
978	0.5615110284
979	0.56151029
980	0.5614938026
981	0.5614826568
982	0.5614687473
983	0.5614657915
984	0.5614547961
985	0.5614500088
986	0.5614465353
987	0.5614282115
988	0.5614219794
989	0.5614142036
990	0.5613975213
991	0.5613941322
992	0.5613891372
993	0.5613856118
994	0.5613745874
995	0.561367248
996	0.5613579924
997	0.5613521153
998	0.5613449511
999	0.5613374642
