iter	Logloss
136	0.5575442315
137	0.5574821215
138	0.5573905559
139	0.557311183
140	0.5572266191
141	0.5571751927
142	0.557068839
143	0.5570214566
144	0.5569475764
145	0.5568542604
146	0.5568033169
147	0.5567696362
148	0.5567282898
149	0.5566800625
150	0.5566518142
151	0.5565933257
152	0.5565318192
153	0.5565135906
154	0.5564753226
155	0.5564059693
156	0.5563343224
157	0.5562906824
158	0.5562227778
159	0.5561442499
160	0.5560991009
161	0.5560398881
162	0.5560033101
163	0.555964016
164	0.5559217039
165	0.5558685874
166	0.5558006828
167	0.5557546887
168	0.5557188955
169	0.5556875085
170	0.5556497233
171	0.5556022806
172	0.5555599082
173	0.5555099304
174	0.5554439573
175	0.5554184251
176	0.5553877624
177	0.5553266181
178	0.5552763989
179	0.5552411489
180	0.5551866441
181	0.5551428834
182	0.5551191017
183	0.5550734698
184	0.5550051426
185	0.5549424893
186	0.5549158707
187	0.5548893728
188	0.554834687
189	0.5547935821
190	0.554727609
191	0.554702439
192	0.5546769069
193	0.5546266877
194	0.5545885404
195	0.5545560065
196	0.5545301726
197	0.5544698129
198	0.5544546627
199	0.5544189298
200	0.5543791527
201	0.5543620106
202	0.554299478
203	0.5542566227
204	0.5542098439
205	0.5541830443
206	0.5541639706
207	0.5541302296
208	0.5540637132
209	0.5540164516
210	0.5539719666
211	0.5539402174
212	0.553910943
213	0.5538802199
214	0.5538235422
215	0.5537832823
216	0.5537446521
217	0.5537151363
218	0.5536938293
219	0.5536531469
220	0.5536349787
221	0.5535744983
222	0.5535478797
223	0.5534909002
224	0.5534500367
225	0.5534345243
226	0.5534238406
227	0.5533901599
228	0.5533660161
229	0.5533320939
230	0.5532923169
231	0.5532648533
232	0.5532286375
233	0.5531984577
234	0.5531469709
235	0.5531201109
236	0.5530693484
237	0.5530566125
238	0.5530227508
239	0.5529928124
240	0.5529702379
241	0.5529305212
242	0.5528860362
243	0.5528486132
244	0.5528335233
245	0.5527883742
246	0.5527517359
247	0.5527209525
248	0.5527025428
249	0.5526764675
250	0.5526407346
251	0.5526042773
252	0.5525619652
253	0.5525224296
254	0.5524780049
255	0.5524623114
256	0.5524358739
257	0.5524224741
258	0.5523969419
259	0.5523790151
260	0.5523586739
261	0.5523318139
262	0.5522987368
263	0.5522477933
264	0.5522115775
265	0.552187675
266	0.5521641951
267	0.552127255
268	0.5520974374
269	0.5520786655
270	0.5520635152
271	0.5520386471
272	0.5520110024
273	0.5519931359
274	0.5519704407
275	0.5519462365
276	0.5519185314
277	0.5518840057
278	0.5518534033
279	0.5518339072
280	0.5518089786
281	0.5517886374
282	0.5517624413
283	0.5517366678
284	0.5517116185
285	0.5516954421
286	0.5516795072
287	0.5516385833
288	0.5516155259
289	0.5516081017
290	0.5515929514
291	0.5515599347
292	0.5515439998
293	0.5515063957
294	0.5514898572
295	0.5514687916
296	0.5514330587
297	0.551412959
298	0.5514012492
299	0.5513873061
300	0.5513650938
301	0.5513472877
302	0.5513164439
303	0.5512905496
304	0.5512836686
305	0.5512665265
306	0.5512521005
307	0.5512033903
308	0.5511888436
309	0.5511618628
310	0.5511431514
311	0.5511343388
312	0.5511137562
313	0.5510903367
314	0.551047421
315	0.5510340211
316	0.5510053503
317	0.5509792749
318	0.5509543464
319	0.5509285124
320	0.5508954354
321	0.5508766635
322	0.5508498638
323	0.5508425
324	0.5508208308
325	0.5508069481
326	0.5507890213
327	0.5507759836
328	0.5507516587
329	0.5507234104
330	0.5507154429
331	0.5507001115
332	0.5506830901
333	0.5506699921
334	0.5506477194
335	0.5506346213
336	0.5506021478
337	0.5505755292
338	0.5505600168
339	0.5505391927
340	0.5505265776
341	0.5504996572
342	0.5504745475
343	0.5504569225
344	0.5504342877
345	0.5504134032
346	0.5504026592
347	0.5503847324
348	0.5503599849
349	0.5503353582
350	0.5503170089
351	0.5502958226
352	0.550256106
353	0.5502063093
354	0.5501863302
355	0.5501614017
356	0.5501424488
357	0.5501316444
358	0.5500930746
359	0.5500670596
360	0.5500433986
361	0.5500219709
362	0.5500025351
363	0.5499748904
364	0.5499426583
365	0.5499131425
366	0.5498908698
367	0.5498664241
368	0.5498454189
369	0.5497772125
370	0.5497661064
371	0.5497335122
372	0.5497048413
373	0.5496897514
374	0.5496660301
375	0.5496572779
376	0.5496385664
377	0.5496234765
378	0.5496056101
379	0.5495840617
380	0.5495754302
381	0.5495650484
382	0.5495439225
383	0.5495199597
384	0.5495012482
385	0.5494834421
386	0.5494706459
387	0.5494545902
388	0.5494397418
389	0.549424169
390	0.549401353
391	0.5493886171
392	0.5493618175
393	0.5493479951
394	0.5493361042
395	0.5493091235
396	0.549277495
397	0.5492660871
398	0.5492449008
399	0.5492153246
400	0.5491949834
401	0.5491661315
402	0.5491588883
403	0.5491412633
404	0.5491227329
405	0.5490918288
406	0.5490798775
407	0.5490685903
408	0.5490548886
409	0.5490382897
410	0.5490317105
411	0.5490256142
412	0.549008291
413	0.5489974866
414	0.5489897002
415	0.5489656771
416	0.548953243
417	0.5489400846
418	0.5489165443
419	0.5488894429
420	0.5488659026
421	0.5488575126
422	0.5488470704
423	0.548827876
424	0.5488213572
425	0.5488034907
426	0.5487843567
427	0.5487718019
428	0.5487626876
429	0.5487413203
430	0.548710899
431	0.5487036559
432	0.5486847633
433	0.5486627924
434	0.5486522898
435	0.5486356909
436	0.5485892743
437	0.5485788321
438	0.5485653719
439	0.5485256553
440	0.5485175067
441	0.5484960187
442	0.5484813513
443	0.5484720559
444	0.5484570263
445	0.5484456787
446	0.5484359005
447	0.5484225006
448	0.5483960027
449	0.5483577347
450	0.5483421016
451	0.5483302711
452	0.5483157244
453	0.5482773357
454	0.5482601332
455	0.5482478802
456	0.5482226498
457	0.5482113626
458	0.5481820278
459	0.5481717063
460	0.5481494336
461	0.548127523
462	0.5481204006
463	0.5481154511
464	0.5480971018
465	0.5480777867
466	0.548073139
467	0.5480573248
468	0.548045615
469	0.5480281711
470	0.5479973876
471	0.5479815734
472	0.5479596025
473	0.5479487378
474	0.5479261029
475	0.5479023816
476	0.5478962249
477	0.5478871106
478	0.5478648982
479	0.547853792
480	0.5478312779
481	0.5478158862
482	0.547807798
483	0.5477860685
484	0.547774902
485	0.5477378412
486	0.5477051262
487	0.5476849661
488	0.5476744032
489	0.5476649267
490	0.5476354712
491	0.5476141039
492	0.5476001608
493	0.5475692567
494	0.5475623153
495	0.5475442678
496	0.5475254356
497	0.5474972476
498	0.5474790793
499	0.54746073
500	0.5474277133
501	0.5474091829
502	0.5473860651
503	0.5473738725
504	0.5473625249
505	0.5473502115
506	0.5473348198
507	0.5473137543
508	0.5472938959
509	0.5472882221
510	0.5472593099
511	0.547249773
512	0.54723583
513	0.5472285868
514	0.5472132555
515	0.547179273
516	0.5471677443
517	0.5471560949
518	0.5471482481
519	0.5471406428
520	0.5471210259
521	0.547101228
522	0.5470904236
523	0.5470796192
524	0.5470644086
525	0.5470579501
526	0.5470339873
527	0.5470054372
528	0.5469803276
529	0.5469655395
530	0.5469440514
531	0.5469333074
532	0.5469149581
533	0.5468968502
534	0.546886408
535	0.5468702919
536	0.5468561074
537	0.5468478382
538	0.5468360077
539	0.5468134332
540	0.5467822876
541	0.5467684049
542	0.5467505988
543	0.5467361125
544	0.5467224712
545	0.5467078641
546	0.5466951283
547	0.5466816077
548	0.5466699583
549	0.546648772
550	0.5466307849
551	0.5466167211
552	0.5466028384
553	0.5465986132
554	0.5465885935
555	0.5465740468
556	0.5465560596
557	0.5465456174
558	0.5465330022
559	0.5465164637
560	0.5464962432
561	0.5464843524
562	0.5464695039
563	0.5464615364
564	0.5464470501
565	0.5464375736
566	0.546407756
567	0.5463924246
568	0.5463784212
569	0.5463724456
570	0.5463626673
571	0.5463387649
572	0.5463258479
573	0.5463125085
574	0.5463035149
575	0.5462841998
576	0.5462584262
577	0.5462432759
578	0.5462277635
579	0.5462153898
580	0.5462012656
581	0.5461840028
582	0.5461493563
583	0.5461320935
584	0.5461200215
585	0.5461029398
586	0.5460867634
587	0.5460745104
588	0.5460530223
589	0.5460320775
590	0.5460193416
591	0.5459964653
592	0.5459846952
593	0.5459481776
594	0.5459365886
595	0.5459266896
596	0.5459155231
597	0.5459043565
598	0.545887818
599	0.5458640966
600	0.5458464716
601	0.5458340979
602	0.545815145
603	0.5458095315
604	0.5457960713
605	0.5457810418
606	0.545765469
607	0.5457572601
608	0.5457451278
609	0.5457322712
610	0.5457245451
611	0.5456995562
612	0.5456816294
613	0.5456618315
614	0.545648492
615	0.5456385326
616	0.5456213301
617	0.5455984538
618	0.5455830621
619	0.5455671272
620	0.5455535462
621	0.5455298853
622	0.5455086387
623	0.5455016973
624	0.5454918587
625	0.5454669905
626	0.5454572123
627	0.5454339134
628	0.5454103128
629	0.5453973355
630	0.545380133
631	0.5453650431
632	0.5453564116
633	0.5453444604
634	0.5453302759
635	0.5453172986
636	0.5453025105
637	0.5452956295
638	0.545281626
639	0.5452674415
640	0.5452617677
641	0.5452445049
642	0.5452187313
643	0.5452069008
644	0.5451910262
645	0.5451793164
646	0.5451640454
647	0.5451379097
648	0.5451246306
649	0.5451129208
650	0.545103384
651	0.5450766447
652	0.5450653574
653	0.5450538891
654	0.5450445333
655	0.5450255804
656	0.5450116373
657	0.5450080761
658	0.5449958835
659	0.544985562
660	0.5449719207
661	0.5449581587
662	0.5449417409
663	0.5449308761
664	0.5449163898
665	0.5449065512
666	0.5448786047
667	0.5448645409
668	0.5448525897
669	0.5448400349
670	0.5448334557
671	0.544829653
672	0.5448010425
673	0.5447804599
674	0.5447636196
675	0.544755471
676	0.5447396568
677	0.5447184705
678	0.5447033806
679	0.5446869024
680	0.5446727179
681	0.5446547911
682	0.5446355967
683	0.5446212311
684	0.5446036061
685	0.5445891198
686	0.5445823595
687	0.5445679939
688	0.544558095
689	0.5445315367
690	0.5445241125
691	0.5445096262
692	0.5445008136
693	0.5444880778
694	0.544477213
695	0.5444586826
696	0.5444498701
697	0.5444400315
698	0.5444281406
699	0.5444048418
700	0.5443859492
701	0.544367781
702	0.5443577009
703	0.5443489488
704	0.5443433353
705	0.5443255292
706	0.5443121898
707	0.5443006611
708	0.5442811045
709	0.5442641435
710	0.5442394564
711	0.5442307646
712	0.5442196584
713	0.5442092766
714	0.5441859777
715	0.5441693788
716	0.5441602645
717	0.5441493998
718	0.5441433035
719	0.5441250748
720	0.5441042508
721	0.5440877726
722	0.5440776322
723	0.5440664053
724	0.5440522208
725	0.5440288012
726	0.5440172725
727	0.5440001907
728	0.5439820225
729	0.5439704938
730	0.5439589047
731	0.543933433
732	0.5439266727
733	0.5439101341
734	0.5438932334
735	0.543878566
736	0.5438635365
737	0.5438561123
738	0.5438353485
739	0.5438306405
740	0.543823337
741	0.543811265
742	0.5437981066
743	0.5437877248
744	0.5437731781
745	0.5437579071
746	0.5437437226
747	0.5437260976
748	0.5437157157
749	0.5437086536
750	0.5436866224
751	0.5436788963
752	0.5436694199
753	0.5436604263
754	0.5436408094
755	0.5436358599
756	0.5436258402
757	0.543614553
758	0.543603145
759	0.5435849164
760	0.5435757417
761	0.5435554005
762	0.5435407935
763	0.5435347575
764	0.5435209351
765	0.5435133902
766	0.5434971534
767	0.5434909364
768	0.5434766312
769	0.5434597305
770	0.5434573764
771	0.5434450027
772	0.5434370352
773	0.5434238768
774	0.5434019059
775	0.5433933952
776	0.5433783657
777	0.5433729333
778	0.5433668973
779	0.5433537389
780	0.5433448057
781	0.5433303194
782	0.5433202393
783	0.5433098575
784	0.5432999585
785	0.5432939829
786	0.5432675453
787	0.5432541455
788	0.5432461177
789	0.5432329593
790	0.5432233621
791	0.5432114712
792	0.5431904661
793	0.5431835851
794	0.5431676501
795	0.5431536467
796	0.5431463432
797	0.5431334866
798	0.5431245533
799	0.54311393
800	0.5431041518
801	0.5430871907
802	0.5430792232
803	0.5430655216
804	0.5430600289
805	0.5430495263
806	0.5430421624
807	0.5430284608
808	0.5430185014
809	0.5430070935
810	0.5429970738
811	0.5429840964
812	0.5429782416
813	0.5429657471
814	0.5429553652
815	0.5429461302
816	0.5429403961
817	0.5429321268
818	0.542923435
819	0.5429099748
820	0.5428905993
821	0.5428793121
822	0.5428610835
823	0.5428465972
824	0.5428358531
825	0.5428149687
826	0.5428117093
827	0.5427958347
828	0.5427829177
829	0.5427572045
830	0.5427488145
831	0.5427344489
832	0.5427227995
833	0.5427045106
834	0.5426857387
835	0.5426787973
836	0.5426670272
837	0.5426603273
838	0.5426480743
839	0.5426340105
840	0.5426227836
841	0.5426141522
842	0.5425980965
843	0.5425887408
844	0.542581558
845	0.542567796
846	0.5425475151
847	0.5425368315
848	0.5425285622
849	0.5425163695
850	0.5425033922
851	0.5424918635
852	0.5424808781
853	0.5424733331
854	0.5424573982
855	0.5424430929
856	0.5424353669
857	0.5424167761
858	0.5424059114
859	0.5423793531
860	0.5423572011
861	0.5423480265
862	0.5423421112
863	0.5423306429
864	0.5423248484
865	0.5423183899
866	0.5423090341
867	0.542300282
868	0.5422899001
869	0.5422766814
870	0.5422630401
871	0.5422446908
872	0.5422359386
873	0.5422198226
874	0.5422048534
875	0.5421939887
876	0.542185478
877	0.5421694826
878	0.5421617566
879	0.5421546945
880	0.5421460027
881	0.542135802
882	0.54212204
883	0.5421032078
884	0.5420892043
885	0.5420802107
886	0.5420718207
887	0.54206331
888	0.5420522039
889	0.5420339752
890	0.542022024
891	0.542005244
892	0.5419912406
893	0.5419801344
894	0.5419693301
895	0.5419473591
896	0.5419349854
897	0.5419258711
898	0.5419215252
899	0.5419092722
900	0.5419005201
901	0.5418765573
902	0.5418725735
903	0.5418668394
904	0.5418594151
905	0.5418396172
906	0.541795615
907	0.5417874061
908	0.5417831205
909	0.5417740062
910	0.5417646505
911	0.541762055
912	0.5417493191
913	0.5417423778
914	0.5417297023
915	0.541722278
916	0.5417082142
917	0.5416987981
918	0.5416920982
919	0.5416830443
920	0.5416763443
921	0.5416555806
922	0.5416491825
923	0.5416396457
924	0.5416275134
925	0.5416157432
926	0.5416102505
927	0.5416004119
928	0.5415941345
929	0.5415827265
930	0.5415650411
931	0.5415523053
932	0.5415406558
933	0.5415316019
934	0.5415226083
935	0.5415045004
936	0.5414905573
937	0.5414760107
938	0.5414625505
939	0.5414562731
940	0.5414416057
941	0.5414304995
942	0.5414202987
943	0.541407261
944	0.5413966377
945	0.5413665786
946	0.5413584904
947	0.5413451509
948	0.5413339844
949	0.5413239044
950	0.5413123757
951	0.5412921552
952	0.5412793589
953	0.5412690978
954	0.5412631825
955	0.5412489377
956	0.5412360811
957	0.5412194218
958	0.5411890609
959	0.5411790412
960	0.5411679954
961	0.5411575532
962	0.5411433083
963	0.5411379966
964	0.541129667
965	0.5411207941
966	0.5411146978
967	0.5411002115
968	0.5410872342
969	0.5410775766
970	0.5410645993
971	0.541054821
972	0.541037196
973	0.5410218647
974	0.5410080423
975	0.5409953668
976	0.5409840192
977	0.5409739391
978	0.5409686878
979	0.5409637383
980	0.5409546844
981	0.5409385684
982	0.5409272811
983	0.5409070606
984	0.5408962563
985	0.5408893753
986	0.5408829168
987	0.5408722935
988	0.5408631188
989	0.5408557549
990	0.5408476064
991	0.540839156
992	0.5408304642
993	0.5408143482
994	0.5407988961
995	0.5407848927
996	0.540769501
997	0.5407520571
998	0.5407428824
999	0.5407382951
